,amount,symbol,cash,date,signer,receiver,asset
351,703.90693,USDC,USDC,2022-02-25T12:41:23Z,3aMJDAZTSTpPHJwdRT6dL8FrgGyAS8WbFNGXkoAknjPF,3aMJDAZTSTpPHJwdRT6dL8FrgGyAS8WbFNGXkoAknjPF,SOL
352,4661.687252,USDC,USDC,2022-02-25T13:09:25Z,C1HUYGJRZ61tJxV1Pk1wNxmSgPJu3SBVBVPqdzjpQosZ,C1HUYGJRZ61tJxV1Pk1wNxmSgPJu3SBVBVPqdzjpQosZ,SOL
353,2006.439105,USDC,USDC,2022-02-25T13:13:09Z,3BCA9Xq9aGvpEYdczx4HCuWNUowUBWbGD7pdcXkdBdfQ,3BCA9Xq9aGvpEYdczx4HCuWNUowUBWbGD7pdcXkdBdfQ,SOL
354,201.116265,USDC,USDC,2022-02-25T13:13:45Z,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,SOL
355,9433.716268,USDC,USDC,2022-02-25T14:09:48Z,DX4JcwyMAzFe8gWo56BvJSdpLtbXzvfYDF9tdDBzSqna,DX4JcwyMAzFe8gWo56BvJSdpLtbXzvfYDF9tdDBzSqna,SOL
356,18897.900934,USDC,USDC,2022-02-25T14:16:22Z,q6NUP4ykekqSzPenoejromYtpuTewk27ErrMxRrHBFP,q6NUP4ykekqSzPenoejromYtpuTewk27ErrMxRrHBFP,SOL
357,943.371626,USDC,USDC,2022-02-25T14:26:20Z,7wdYhCENEeSUcHcFiBqPUP5GSf5CtLVXrms7bRTckcpL,7wdYhCENEeSUcHcFiBqPUP5GSf5CtLVXrms7bRTckcpL,SOL
358,74.949432,USDC,USDC,2022-02-25T14:35:09Z,Cs2xitsDqkb8BPgfDtYd43jSwmFR5voQ2UqAPb9JF73j,Cs2xitsDqkb8BPgfDtYd43jSwmFR5voQ2UqAPb9JF73j,SOL
359,35.0,USDC,USDC,2022-02-25T14:36:20Z,24Zjcc4aVHhPgHUtpfyBarGanAp89qwK4gPccZh5LgvC,24Zjcc4aVHhPgHUtpfyBarGanAp89qwK4gPccZh5LgvC,MNGO
360,10055.813303,USDC,USDC,2022-02-25T15:03:28Z,FmkrkF2cM4ERD4kSccFxPTrTiRn15XdRXhccBkx4kp4t,FmkrkF2cM4ERD4kSccFxPTrTiRn15XdRXhccBkx4kp4t,SOL
361,503.763584,USDC,USDC,2022-02-25T15:07:04Z,DBAMcasPmgSrStwH82DhVSKaWZrsjUR3nz6M3vc13aCs,DBAMcasPmgSrStwH82DhVSKaWZrsjUR3nz6M3vc13aCs,SOL
362,95.305857,USDC,USDC,2022-02-25T15:17:37Z,EoemHCoNgibqE8yzGTKJavp7LMkPJmR9yz9VsjtWpNuR,EoemHCoNgibqE8yzGTKJavp7LMkPJmR9yz9VsjtWpNuR,SOL
363,318.529553,USDC,USDC,2022-02-25T15:42:32Z,3sgoJRXPN1gVdgQa8qpuzx5Pzb6tqYsPWXSUoxZWejEq,3sgoJRXPN1gVdgQa8qpuzx5Pzb6tqYsPWXSUoxZWejEq,SOL
364,99.760107,USDC,USDC,2022-02-25T16:33:56Z,DwBUTtspHbqaANAWUsTNXeV1eCGa6S2TNt75BEZwny2w,DwBUTtspHbqaANAWUsTNXeV1eCGa6S2TNt75BEZwny2w,SOL
365,97.161006,USDC,USDC,2022-02-25T16:34:42Z,LTt389GBCe7dRTBvcZpZPF5U8QrZbGEEdQ8ih4MFpBq,LTt389GBCe7dRTBvcZpZPF5U8QrZbGEEdQ8ih4MFpBq,SOL
366,230.928918,USDC,USDC,2022-02-25T17:17:59Z,Hs556tQKdvEL6QnsgaUmRDtjaBYttBA6uin6iJYcA8Hr,Hs556tQKdvEL6QnsgaUmRDtjaBYttBA6uin6iJYcA8Hr,SOL
367,16.411159,USDC,USDC,2022-02-25T20:45:51Z,DoV9NYuPFaC4QRBiRoXEJnKa8RReoZtFoRGyhmxKLasy,DoV9NYuPFaC4QRBiRoXEJnKa8RReoZtFoRGyhmxKLasy,SOL
368,201.116265,USDC,USDC,2022-02-25T21:16:51Z,NB1Dga6JZB4WmMkPpRwWZpu17sutPdHTGXLp3NkApnt,NB1Dga6JZB4WmMkPpRwWZpu17sutPdHTGXLp3NkApnt,SOL
369,4.567816,USDC,USDC,2022-02-25T21:40:58Z,6xgKUA5bJm5UDKubFQWMVPjfJQUwtDihWitE5DsSudsV,6xgKUA5bJm5UDKubFQWMVPjfJQUwtDihWitE5DsSudsV,SOL
370,2880.827559,USDC,USDC,2022-02-26T01:23:58Z,FYtHzwbZQW6MqUZVLiY7J4UUstFqXy42nuoBVE1qHRZ1,FYtHzwbZQW6MqUZVLiY7J4UUstFqXy42nuoBVE1qHRZ1,SOL
371,104.521968,USDC,USDC,2022-02-26T01:24:24Z,CxeQe3yQ7TiHKgn8Sg1gK94M1nKyjCqgAvXJjrUX3i1d,CxeQe3yQ7TiHKgn8Sg1gK94M1nKyjCqgAvXJjrUX3i1d,SOL
372,475.550747,USDC,USDC,2022-02-26T04:55:56Z,Dukiy7BR3SsQnoDPPnvo9NBHik8haEfhvC11FGTZwos6,Dukiy7BR3SsQnoDPPnvo9NBHik8haEfhvC11FGTZwos6,SOL
373,11699.436747,USDC,USDC,2022-02-26T05:37:19Z,2kCYNsXrLk3dJx6zyhoPhdFg1cYcmXA1X6md6SqccTfC,2kCYNsXrLk3dJx6zyhoPhdFg1cYcmXA1X6md6SqccTfC,SOL
374,55.131558,USDC,USDC,2022-02-26T07:05:57Z,GXjTVYQJrbyGhULywCAJxA6rDihspif7ZLH7EiUYmXKv,GXjTVYQJrbyGhULywCAJxA6rDihspif7ZLH7EiUYmXKv,SOL
375,7025.63341,USDC,USDC,2022-02-26T08:26:22Z,DhdMBVK3GxNBMGiMSAs62ZXrMgDR4WbounzkHWss8gtn,DhdMBVK3GxNBMGiMSAs62ZXrMgDR4WbounzkHWss8gtn,SOL
376,187.880759,USDC,USDC,2022-02-26T08:44:55Z,bGnjF3w4dRU3MeZg5eXz1YiyjRSzLzH4bEoaNKTckSe,bGnjF3w4dRU3MeZg5eXz1YiyjRSzLzH4bEoaNKTckSe,SOL
377,50.676302,USDC,USDC,2022-02-26T11:08:56Z,BBmDtdmFxkBiCxnQbXyLhJeSNhvj7ufvB9T2dMs86xh6,BBmDtdmFxkBiCxnQbXyLhJeSNhvj7ufvB9T2dMs86xh6,SOL
378,7633.615329,USDC,USDC,2022-02-26T13:30:50Z,BB6yyWai3GtkmCjq3eA6emouNh3ypQ8gnyUc8HarhxZT,BB6yyWai3GtkmCjq3eA6emouNh3ypQ8gnyUc8HarhxZT,SOL
379,13766.377137,USDC,USDC,2022-02-26T14:08:49Z,2FCgSVjYZNvDQuQ5MJ66FK1di9Bvrr3GwzSv9YQcHY4s,2FCgSVjYZNvDQuQ5MJ66FK1di9Bvrr3GwzSv9YQcHY4s,ETH
380,402.291041,USDC,USDC,2022-02-26T15:42:15Z,5a2dxMMksZBH5BW3rEdC8g5RB5rqKuTido3xUGDFBdTf,5a2dxMMksZBH5BW3rEdC8g5RB5rqKuTido3xUGDFBdTf,SOL
381,1951.460701,USDC,USDC,2022-02-26T18:02:37Z,7JyN5B7AyLFc1Bgiyun69hAk9pBxK2zXuokjXeAo8GS7,7JyN5B7AyLFc1Bgiyun69hAk9pBxK2zXuokjXeAo8GS7,SOL
382,1000.0,USDC,USDC,2022-02-26T21:52:29Z,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,SOL
383,2454.045121,USDC,USDC,2022-02-27T01:13:41Z,3Wv3ky3bzX3UqrAjzShSTT2FVQ2quEYE9W1QmjJTwoJj,3Wv3ky3bzX3UqrAjzShSTT2FVQ2quEYE9W1QmjJTwoJj,SOL
384,446.027622,USDC,USDC,2022-02-27T05:25:23Z,7RcCABqC3idEBupZnY4ovg5ACXnwzjX94yaMS6U9s9UR,7RcCABqC3idEBupZnY4ovg5ACXnwzjX94yaMS6U9s9UR,SOL
385,10.0,USDC,USDC,2022-02-27T08:03:59Z,7rNapJcMKvpFfjKf9YSsfyh1x6e4PjYSM9iej4Byid7D,7rNapJcMKvpFfjKf9YSsfyh1x6e4PjYSM9iej4Byid7D,SOL
386,20000.0,USDC,USDC,2022-02-27T19:14:17Z,Cr1VFRCDy4E6s6EVcUS8TBxw4mdVejAbx199CwLXykwb,Cr1VFRCDy4E6s6EVcUS8TBxw4mdVejAbx199CwLXykwb,BTC
387,9220.452427,USDC,USDC,2022-02-27T19:47:46Z,EcdEwQXmUnJpJtpGigpjc6FFCbQwVvsMiQ3rX1NFmJE,EcdEwQXmUnJpJtpGigpjc6FFCbQwVvsMiQ3rX1NFmJE,SOL
388,283.011488,USDC,USDC,2022-02-28T00:44:42Z,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,2m97ZMH98TzeV2fWtoBnQZRUY4NhpfdUn8S63kFBknLi,SOL
389,180.754164,USDC,USDC,2022-02-28T18:52:04Z,8HARJChJQKfwW2JNdcxyqVTfoDn7LHW7FqEsJNo6yFSb,8HARJChJQKfwW2JNdcxyqVTfoDn7LHW7FqEsJNo6yFSb,BTC
390,3.508817,USDC,USDC,2022-03-01T07:03:23Z,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,MNGO
391,5.027905,USDC,USDC,2022-03-01T11:23:29Z,Ef751DoXoC1F1EP1eUJBnfg4UQ1tLW6AG7sz75Y98BNp,Ef751DoXoC1F1EP1eUJBnfg4UQ1tLW6AG7sz75Y98BNp,SOL
392,60.064442,USDC,USDC,2022-03-01T11:31:05Z,8CNL3TYYa2ztQRPbaRZ94Jet2BEsf5BBu7X3JPvk88xE,8CNL3TYYa2ztQRPbaRZ94Jet2BEsf5BBu7X3JPvk88xE,MNGO
393,3.307283,USDC,USDC,2022-03-01T22:11:45Z,8gnPd5jVVdjGREYpx9fJLnEWef1LzPq6HvWJSSDct7Uf,8gnPd5jVVdjGREYpx9fJLnEWef1LzPq6HvWJSSDct7Uf,SOL
394,1200.0,USDC,USDC,2022-03-02T05:56:01Z,BQVsRB9iss6563BieMtq7Tt2cccf9s5iZM7cirq1CXbf,BQVsRB9iss6563BieMtq7Tt2cccf9s5iZM7cirq1CXbf,BTC
395,943.371626,USDC,USDC,2022-03-02T06:54:38Z,3i52Q2RZN7WdFAjN9PBrrF2BWtoZ8n64RfyayfC1yrQd,3i52Q2RZN7WdFAjN9PBrrF2BWtoZ8n64RfyayfC1yrQd,SOL
396,41.412681,USDC,USDC,2022-03-02T09:47:35Z,8HVrurZAuiD2iLn4fjQ36bDiCDG5b4uDkDyEzuj2Zjt,8HVrurZAuiD2iLn4fjQ36bDiCDG5b4uDkDyEzuj2Zjt,SOL
397,20.0,USDC,USDC,2022-03-02T16:34:07Z,6G8WTfcbhByuuEfJXqQTw143XVAoPJHs8c18QUkYMKcS,6G8WTfcbhByuuEfJXqQTw143XVAoPJHs8c18QUkYMKcS,SOL
398,101.183496,USDC,USDC,2022-03-02T17:19:29Z,CYaT3yYBYb9hQq2usgnAoJD8jbrcN4MbkFr4xCME3mAv,CYaT3yYBYb9hQq2usgnAoJD8jbrcN4MbkFr4xCME3mAv,SOL
399,32.576642,USDC,USDC,2022-03-03T13:22:16Z,J4HoHfyPZwSU28cDUkiB8U3DGGkhbs9JzGEwhCxGFMhU,J4HoHfyPZwSU28cDUkiB8U3DGGkhbs9JzGEwhCxGFMhU,MNGO
400,100.689273,USDC,USDC,2022-03-03T19:30:06Z,3bRuuenTh2kRaHqQC8ZiZeoteNS3ax2WJaffKLVHEWH9,3bRuuenTh2kRaHqQC8ZiZeoteNS3ax2WJaffKLVHEWH9,SOL
401,98.166638,USDC,USDC,2022-03-04T02:03:24Z,366Wic2Gk366w2PcwAXYWXdgpdJX6heh9rG63VdHFAuq,366Wic2Gk366w2PcwAXYWXdgpdJX6heh9rG63VdHFAuq,ETH
402,10464.762008,USDC,USDC,2022-03-04T02:40:59Z,GfSz1ttz6UzzdAS7jJfkb3JWqSoDSwad2zDqJRN7pzMF,GfSz1ttz6UzzdAS7jJfkb3JWqSoDSwad2zDqJRN7pzMF,SOL
403,149.715199,USDC,USDC,2022-03-04T02:42:39Z,3QtSNqsckxUrqstFmMirJjR7qubANobJGn7g1LrPo82K,3QtSNqsckxUrqstFmMirJjR7qubANobJGn7g1LrPo82K,SOL
404,100.334425,USDC,USDC,2022-03-04T02:52:08Z,4wzko8yQX3qAJBzt6PmrQtpajkhszdNwRrC3D2XLZfYk,4wzko8yQX3qAJBzt6PmrQtpajkhszdNwRrC3D2XLZfYk,SOL
405,906.385802,USDC,USDC,2022-03-04T02:52:56Z,FGmS8wiCUXGSeu8hCUj6wQZpZuPZZACikq9GEfLeoH5Z,FGmS8wiCUXGSeu8hCUj6wQZpZuPZZACikq9GEfLeoH5Z,SOL
406,116.62867,USDC,USDC,2022-03-04T03:42:58Z,B1ogazkAEBbncBFcz6f5vdLbUJVcUhHHT7CmnK7d5XEb,B1ogazkAEBbncBFcz6f5vdLbUJVcUhHHT7CmnK7d5XEb,MNGO
407,1017.11185,USDC,USDC,2022-03-04T04:04:48Z,3SudFkgJAzVqUNQ3pW7CpUREDay9M9yDF42UepBLo79o,3SudFkgJAzVqUNQ3pW7CpUREDay9M9yDF42UepBLo79o,SOL
408,1318698.05269,USDC,USDC,2022-03-04T04:28:50Z,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,SOL
409,37.83367,USDC,USDC,2022-03-04T05:13:09Z,h4Wzg5Dz3hwmmoY2u7RYt7Kr76vCgHxaYJJfDfWbc6a,h4Wzg5Dz3hwmmoY2u7RYt7Kr76vCgHxaYJJfDfWbc6a,MNGO
410,127.989911,USDC,USDC,2022-03-04T05:21:34Z,JBesF3mNG5qXhSq5hPBWH6e3EVHM15dP1xyof3KhfahU,JBesF3mNG5qXhSq5hPBWH6e3EVHM15dP1xyof3KhfahU,MNGO
411,944.27852,USDC,USDC,2022-03-04T05:48:20Z,B7Nsk6Hh7hAJmCKfWzduLM8K6b8ivk1W2qTLYNgprsJs,B7Nsk6Hh7hAJmCKfWzduLM8K6b8ivk1W2qTLYNgprsJs,SOL
412,20036.826205,USDC,USDC,2022-03-04T06:09:50Z,ERGranFSj9arJtQqridkP7qFXGmLdV5qyAoR683pQ64J,ERGranFSj9arJtQqridkP7qFXGmLdV5qyAoR683pQ64J,BTC
413,1.007607,USDC,USDC,2022-03-04T06:20:28Z,Bp5Xh8ELbXFrtdLGXeEqpbo78gSEY5zF45fqkz5sQdWC,Bp5Xh8ELbXFrtdLGXeEqpbo78gSEY5zF45fqkz5sQdWC,SOL
414,10.179334,USDC,USDC,2022-03-04T06:21:15Z,HqTGCMmHxyYqB4j5WZkwC3diT5eku9eqFHZAahzbvwGs,HqTGCMmHxyYqB4j5WZkwC3diT5eku9eqFHZAahzbvwGs,SOL
415,5.027097,USDC,USDC,2022-03-04T07:19:33Z,Ef751DoXoC1F1EP1eUJBnfg4UQ1tLW6AG7sz75Y98BNp,Ef751DoXoC1F1EP1eUJBnfg4UQ1tLW6AG7sz75Y98BNp,MNGO
416,503.754722,USDC,USDC,2022-03-04T07:44:03Z,BvMihzShwWCtjWvCHaNC95vv7mxKRb3UhZKMPyVyvrzk,BvMihzShwWCtjWvCHaNC95vv7mxKRb3UhZKMPyVyvrzk,MNGO
417,10.099542,USDC,USDC,2022-03-04T08:10:04Z,BU7Qvgw92KsyoDvh1HbDVpGyJhjU8R6v2jumMotdkZ6t,BU7Qvgw92KsyoDvh1HbDVpGyJhjU8R6v2jumMotdkZ6t,SOL
418,3009.029068,USDC,USDC,2022-03-04T08:44:44Z,7FkVHPNHTJ8Kz361kus3pVBwGEnoKGy3KfJJQ1QfHv7,7FkVHPNHTJ8Kz361kus3pVBwGEnoKGy3KfJJQ1QfHv7,BTC
419,18684.195788,USDC,USDC,2022-03-04T08:50:37Z,Ekqb1VcCdyS9wjPEZgxGWgyQLzPEBkBEMN54sjJHwsrR,Ekqb1VcCdyS9wjPEZgxGWgyQLzPEBkBEMN54sjJHwsrR,SOL
420,2983.340955,USDC,USDC,2022-03-04T09:13:40Z,8k7DfRJKe2dPhirUoaRUYKTkzwUmWgoVnLFkfm4fYWaq,8k7DfRJKe2dPhirUoaRUYKTkzwUmWgoVnLFkfm4fYWaq,SOL
421,101.793348,USDC,USDC,2022-03-04T09:20:21Z,CEFoWS7tkzjsdYU1qaxxPpn278sD8MYM4aennhDhFKrj,CEFoWS7tkzjsdYU1qaxxPpn278sD8MYM4aennhDhFKrj,SOL
422,1383.87141,USDC,USDC,2022-03-04T09:26:02Z,4SfZ3DSk2LnPvs5jxXJi7jcUvXWPY7xMs5UyS7JJHtRw,4SfZ3DSk2LnPvs5jxXJi7jcUvXWPY7xMs5UyS7JJHtRw,MNGO
423,934.519032,USDC,USDC,2022-03-04T09:44:49Z,CEsjzSfj9h8bGBqs6v7Z2xzVSKRLFBTgFe68QcJ1JBq,CEsjzSfj9h8bGBqs6v7Z2xzVSKRLFBTgFe68QcJ1JBq,SOL
424,1028.779382,USDC,USDC,2022-03-04T10:14:46Z,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,MNGO
425,1583.146369,USDC,USDC,2022-03-04T10:57:42Z,EQ2iH77yXVh8Y96Cfhnqmt3AB85Ys61ZiYY5Qgyri3LX,EQ2iH77yXVh8Y96Cfhnqmt3AB85Ys61ZiYY5Qgyri3LX,SOL
426,996.292494,USDC,USDC,2022-03-04T11:13:35Z,GA8aWdbzWPYeNLvUxaPWqcEksjBdD5SjefziD1ccbrQo,GA8aWdbzWPYeNLvUxaPWqcEksjBdD5SjefziD1ccbrQo,MNGO
427,52.29901,USDC,USDC,2022-03-04T12:34:01Z,6KLqAzXmhJ6hg1YTDL9yDY57RRp8HrN5npx61fVGLAQM,6KLqAzXmhJ6hg1YTDL9yDY57RRp8HrN5npx61fVGLAQM,MNGO
428,602.006553,USDC,USDC,2022-03-04T13:38:49Z,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL,SOL
429,10459.008395,USDC,USDC,2022-03-04T14:11:07Z,64FzdSkh4FKg6ihKxeZJYThXmXCxxCTxNdmTi1Wk7pGv,64FzdSkh4FKg6ihKxeZJYThXmXCxxCTxNdmTi1Wk7pGv,SOL
430,203.844743,USDC,USDC,2022-03-04T14:13:22Z,Eof9yzRj4NpfkinvWmtCyPp4FewYmQL682SVsXW5badr,Eof9yzRj4NpfkinvWmtCyPp4FewYmQL682SVsXW5badr,SOL
431,3029.862616,USDC,USDC,2022-03-04T14:14:15Z,E2aDXpk16ip23E3eEHAxXBtudF9V22pYj2e69saCpqJA,E2aDXpk16ip23E3eEHAxXBtudF9V22pYj2e69saCpqJA,SOL
432,802.675405,USDC,USDC,2022-03-04T15:11:50Z,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG,Bk3gZUNc63hjquiT5CymqzDJFZeiUdVpWPct8EoLgHtG,SOL
433,92460.506968,USDC,USDC,2022-03-04T15:21:34Z,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,SOL
434,606.892839,USDC,USDC,2022-03-04T17:00:46Z,6BXe5qkLdrEQVHjvboyXmhoZCQtfYqqfy5ph1EYJxKkp,6BXe5qkLdrEQVHjvboyXmhoZCQtfYqqfy5ph1EYJxKkp,SOL
435,10.308909,USDC,USDC,2022-03-04T17:12:36Z,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,BTC
436,197.074587,USDC,USDC,2022-03-04T17:25:33Z,ChHzjqoGhMiDXoUUVvT1ckT95YLeJ2BAFmiL9baTA4HZ,ChHzjqoGhMiDXoUUVvT1ckT95YLeJ2BAFmiL9baTA4HZ,SOL
437,92.166412,USDC,USDC,2022-03-04T18:04:25Z,44ueaNRHbLtPpZ1QbRx8BYG9PYyJZkgiRgJ5Cv2Z1waC,44ueaNRHbLtPpZ1QbRx8BYG9PYyJZkgiRgJ5Cv2Z1waC,SOL
438,14.248706,USDC,USDC,2022-03-04T19:20:27Z,9WWEFnrjnoWWcjzYvivKwo7m4773htpLaD9jdMooFrKx,9WWEFnrjnoWWcjzYvivKwo7m4773htpLaD9jdMooFrKx,SOL
439,386.744531,USDC,USDC,2022-03-04T20:10:28Z,BK2RN9hteeixkD6CKGWCCC5TZwMtMivxurZiufgwrH3j,BK2RN9hteeixkD6CKGWCCC5TZwMtMivxurZiufgwrH3j,SOL
440,79.37861,USDC,USDC,2022-03-04T20:41:31Z,GoULoW4qHhAxDdEZWxfAiPgj41ZjTBZqx7ooaydQTzqj,GoULoW4qHhAxDdEZWxfAiPgj41ZjTBZqx7ooaydQTzqj,BTC
441,46.81959,USDC,USDC,2022-03-04T21:06:04Z,8B2QcBBuakggJPZrmDS82C6FVrBXg7KbXWAYmZVgUJ2z,8B2QcBBuakggJPZrmDS82C6FVrBXg7KbXWAYmZVgUJ2z,SOL
442,26.492669,USDC,USDC,2022-03-04T21:25:25Z,BR6tnymhSfVkHzDiaZvMm4aCBf1iSAZN6Lru8UjH7A2H,BR6tnymhSfVkHzDiaZvMm4aCBf1iSAZN6Lru8UjH7A2H,SOL
443,5688.348688,USDC,USDC,2022-03-04T21:39:23Z,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,BTC
444,26240.238257,USDC,USDC,2022-03-04T23:09:04Z,8ZzoYxJyCw2QPuAxWJMsVmjNyuy9NiNy2rNKxKajb8We,8ZzoYxJyCw2QPuAxWJMsVmjNyuy9NiNy2rNKxKajb8We,SOL
445,95.307195,USDC,USDC,2022-03-05T00:32:25Z,mmGdMwUaNpo3dLyc96vaMRLwiPU6djAA2ATynmrHGM6,mmGdMwUaNpo3dLyc96vaMRLwiPU6djAA2ATynmrHGM6,SOL
446,94.416305,USDC,USDC,2022-03-05T03:46:05Z,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,SOL
447,19.578893,USDC,USDC,2022-03-05T05:24:09Z,4HEZWGUeQaG4YkV9vhmYEh3SWnrtx3B948FdsSbbsZMZ,4HEZWGUeQaG4YkV9vhmYEh3SWnrtx3B948FdsSbbsZMZ,MNGO
448,9.068238,USDC,USDC,2022-03-05T05:46:22Z,9emkcVHKsfVXjUGsooU3vUMGpa2KquAVAi5rZ6uLiSov,9emkcVHKsfVXjUGsooU3vUMGpa2KquAVAi5rZ6uLiSov,SOL
449,25.048098,USDC,USDC,2022-03-05T12:19:59Z,HsU6tvutq1shymZJ7xQHMrmQVQEfcN1uZjYY4kHYXY7z,HsU6tvutq1shymZJ7xQHMrmQVQEfcN1uZjYY4kHYXY7z,MNGO
450,9363.918175,USDC,USDC,2022-03-05T12:20:42Z,8cbnR416qGpfUxhBR4msuLH1zqcL7tZdU9E66RM6vsin,8cbnR416qGpfUxhBR4msuLH1zqcL7tZdU9E66RM6vsin,SOL
451,189.494794,USDC,USDC,2022-03-05T13:19:28Z,4ZzN14a2VfCnZ4gX8MPXZdeVZoiaqS6SnAMLacxi5vGE,4ZzN14a2VfCnZ4gX8MPXZdeVZoiaqS6SnAMLacxi5vGE,SOL
452,360.348454,USDC,USDC,2022-03-05T14:49:24Z,HEDPBVnYv8KmjkZyYvVJYXhdTZ9qEm3Jz14a4N9tBkWP,HEDPBVnYv8KmjkZyYvVJYXhdTZ9qEm3Jz14a4N9tBkWP,SOL
453,8608.384058,USDC,USDC,2022-03-05T16:06:05Z,6QyXjmR78n1WBqo5BDYv1mwqeUiWLpLyaYgvBYLA642i,6QyXjmR78n1WBqo5BDYv1mwqeUiWLpLyaYgvBYLA642i,SOL
454,16685.387471,USDC,USDC,2022-03-05T16:21:28Z,BD7bfrphVNMJmEALxY3Qom384hDBq8wZwip5Eqq6mQeE,BD7bfrphVNMJmEALxY3Qom384hDBq8wZwip5Eqq6mQeE,SOL
455,16.232303,USDC,USDC,2022-03-06T02:10:50Z,Cow1sYTSGeEZfEtozVGhenGZ3VVuvEE8xP5heuYhgrXt,Cow1sYTSGeEZfEtozVGhenGZ3VVuvEE8xP5heuYhgrXt,SOL
456,1930.974661,USDC,USDC,2022-03-06T04:49:00Z,3gBGxxrsgwd7qmw5JQfXjYfyxVCmFBq4CeEjnLb66iQt,3gBGxxrsgwd7qmw5JQfXjYfyxVCmFBq4CeEjnLb66iQt,SOL
457,9.943686,USDC,USDC,2022-03-06T04:55:32Z,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,8wWNrLdCkcCrHrkj9iapub3F7qchgct3xRpTBXutJ5TJ,ETH
458,105.865082,USDC,USDC,2022-03-06T10:50:48Z,FpF4LkqnTsAcXhqnvdYmxuT6qEuuNQWchfBayQxHDiDB,FpF4LkqnTsAcXhqnvdYmxuT6qEuuNQWchfBayQxHDiDB,SOL
459,473.736988,USDC,USDC,2022-03-06T16:23:10Z,6GpfXvXtAQbeSmn1DZ3DYWZDrGzrXADqjdkmig1JMiAR,6GpfXvXtAQbeSmn1DZ3DYWZDrGzrXADqjdkmig1JMiAR,SOL
460,124.0,USDC,USDC,2022-03-06T16:59:14Z,68kSjSHoKy5sJ3yBKQStKk5vFtLYWaZN6qKEBjuj94Tv,68kSjSHoKy5sJ3yBKQStKk5vFtLYWaZN6qKEBjuj94Tv,SOL
461,258.463745,USDC,USDC,2022-03-06T18:07:44Z,E2DAq6k6imt545hgsD2DxHgRe7ma9sqb29M85mKfgcc1,E2DAq6k6imt545hgsD2DxHgRe7ma9sqb29M85mKfgcc1,SOL
462,4.594874,USDC,USDC,2022-03-06T21:40:36Z,FAprSqAv1mKmjLa2VU4pLstrzCQ51x3XsmDBJNXMnkGy,FAprSqAv1mKmjLa2VU4pLstrzCQ51x3XsmDBJNXMnkGy,SOL
463,1.0,USDC,USDC,2022-03-07T03:39:55Z,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,BTC
464,1953.532113,USDC,USDC,2022-03-07T11:21:01Z,824N74d6cLpkvHPbhXxuBVZ72xePFKAhVKVyYsFW4kp8,824N74d6cLpkvHPbhXxuBVZ72xePFKAhVKVyYsFW4kp8,SOL
465,200.602383,USDC,USDC,2022-03-07T21:46:52Z,DXzb1XpqidJymPBFgGpbSQs1dn3fdV3c9Fswn6JC4Dq3,DXzb1XpqidJymPBFgGpbSQs1dn3fdV3c9Fswn6JC4Dq3,SOL
466,400.180055,USDC,USDC,2022-03-07T22:40:41Z,Ge3Cg7bSdfFKJMLXbXaZRFiFe7tvsU4SJivWe8UiWVi,Ge3Cg7bSdfFKJMLXbXaZRFiFe7tvsU4SJivWe8UiWVi,MNGO
